"Host","Parasitoid","Temp","Rep","Individuals","HPD","Ptoid"
"BIP","M",24,13,21,"H",
"BIP","M",24,13,22,"H",
"BIP","M",24,13,23,"H",
"BIP","M",24,13,24,"H",
"BIP","M",24,13,25,"H",
"BIP","M",24,13,26,"H",
"BIP","M",24,13,27,"H",
"BIP","M",24,13,28,"D",
"BIP","M",24,13,29,"D",
"BIP","M",24,13,30,"D",
"BIP","M",24,13,31,"D",
"BIP","M",24,13,32,"D",
"BIP","M",24,13,33,"D",
"BIP","M",24,13,34,"D",
"BIP","M",24,13,35,"D",
"BIP","M",24,13,36,"D",
"BIP","M",24,13,37,"D",
"BIP","M",24,13,38,"D",
"BIP","M",24,13,39,"D",
"BIP","M",24,13,40,"D",
"BIP","M",24,13,41,"D",
"BIP","M",24,13,42,"D",
"BIP","M",24,13,43,"D",
"BIP","M",24,13,44,"D",
"BIP","M",24,13,45,"D",
"BIP","M",24,13,46,"D",
"BIP","M",24,13,47,"D",
"BIP","M",24,13,48,"D",
"BIP","M",24,13,49,"D",
"BIP","M",24,13,50,"D",
"BIP","M",24,14,1,"H",
"BIP","M",24,14,2,"H",
"BIP","M",24,14,3,"H",
"BIP","M",24,14,4,"H",
"BIP","M",24,14,5,"H",
"BIP","M",24,14,6,"H",
"BIP","M",24,14,7,"H",
"BIP","M",24,14,8,"H",
"BIP","M",24,14,9,"H",
"BIP","M",24,14,10,"H",
"BIP","M",24,14,11,"H",
"BIP","M",24,14,12,"H",
"BIP","M",24,14,13,"H",
"BIP","M",24,14,14,"H",
"BIP","M",24,14,15,"H",
"BIP","M",24,14,16,"H",
"BIP","M",24,14,17,"H",
"BIP","M",24,14,18,"H",
"BIP","M",24,14,19,"H",
"BIP","M",24,14,20,"H",
"BIP","M",24,14,21,"H",
"BIP","M",24,14,22,"H",
"BIP","M",24,14,23,"H",
"BIP","M",24,14,24,"H",
"BIP","M",24,14,25,"H",
"BIP","M",24,14,26,"H",
"BIP","M",24,14,27,"H",
"BIP","M",24,14,28,"H",
"BIP","M",24,14,29,"H",
"BIP","M",24,14,30,"H",
"BIP","M",24,14,31,"H",
"BIP","M",24,14,32,"H",
"BIP","M",24,14,33,"H",
"BIP","M",24,14,34,"H",
"BIP","M",24,14,35,"H",
"BIP","M",24,14,36,"H",
"BIP","M",24,14,37,"H",
"BIP","M",24,14,38,"D",
"BIP","M",24,14,39,"D",
"BIP","M",24,14,40,"D",
"BIP","M",24,14,41,"D",
"BIP","M",24,14,42,"D",
"BIP","M",24,14,43,"D",
"BIP","M",24,14,44,"D",
"BIP","M",24,14,45,"D",
"BIP","M",24,14,46,"D",
"BIP","M",24,14,47,"D",
"BIP","M",24,14,48,"D",
"BIP","M",24,14,49,"D",
"BIP","M",24,14,50,"D",
"BIP","M",28,1,1,"H",
"BIP","M",28,1,2,"H",
"BIP","M",28,1,3,"H",
"BIP","M",28,1,4,"H",
"BIP","M",28,1,5,"H",
"BIP","M",28,1,6,"H",
"BIP","M",28,1,7,"H",
"BIP","M",28,1,8,"H",
"BIP","M",28,1,9,"H",
"BIP","M",28,1,10,"H",
"BIP","M",28,1,11,"H",
"BIP","M",28,1,12,"H",
"BIP","M",28,1,13,"H",
"BIP","M",28,1,14,"H",
"BIP","M",28,1,15,"H",
"BIP","M",28,1,16,"H",
"BIP","M",28,1,17,"H",
"BIP","M",28,1,18,"H",
"BIP","M",28,1,19,"H",
"BIP","M",28,1,20,"H",
"BIP","M",28,1,21,"H",
"BIP","M",28,1,22,"H",
"BIP","M",28,1,23,"H",
"BIP","M",28,1,24,"H",
"BIP","M",28,1,25,"H",
"BIP","M",28,1,26,"H",
"BIP","M",28,1,27,"H",
"BIP","M",28,1,28,"D",
"BIP","M",28,1,29,"D",
"BIP","M",28,1,30,"D",
"BIP","M",28,1,31,"D",
"BIP","M",28,1,32,"D",
"BIP","M",28,1,33,"D",
"BIP","M",28,1,34,"D",
"BIP","M",28,1,35,"D",
"BIP","M",28,1,36,"D",
"BIP","M",28,1,37,"D",
"BIP","M",28,1,38,"D",
"BIP","M",28,1,39,"D",
"BIP","M",28,1,40,"D",
"BIP","M",28,1,41,"D",
"BIP","M",28,1,42,"D",
"BIP","M",28,1,43,"D",
"BIP","M",28,1,44,"D",
"BIP","M",28,1,45,"D",
"BIP","M",28,1,46,"D",
"BIP","M",28,1,47,"D",
"BIP","M",28,1,48,"D",
"BIP","M",28,1,49,"D",
"BIP","M",28,1,50,"D",
"BIP","M",28,2,1,"H",
"BIP","M",28,2,2,"H",
"BIP","M",28,2,3,"H",
"BIP","M",28,2,4,"H",
"BIP","M",28,2,5,"H",
"BIP","M",28,2,6,"H",
"BIP","M",28,2,7,"H",
"BIP","M",28,2,8,"H",
"BIP","M",28,2,9,"H",
"BIP","M",28,2,10,"H",
"BIP","M",28,2,11,"H",
"BIP","M",28,2,12,"H",
"BIP","M",28,2,13,"H",
"BIP","M",28,2,14,"H",
"BIP","M",28,2,15,"H",
"BIP","M",28,2,16,"H",
"BIP","M",28,2,17,"H",
"BIP","M",28,2,18,"H",
"BIP","M",28,2,19,"H",
"BIP","M",28,2,20,"H",
"BIP","M",28,2,21,"H",
"BIP","M",28,2,22,"H",
"BIP","M",28,2,23,"D",
"BIP","M",28,2,24,"D",
"BIP","M",28,2,25,"D",
"BIP","M",28,2,26,"D",
"BIP","M",28,2,27,"D",
"BIP","M",28,2,28,"D",
"BIP","M",28,2,29,"D",
"BIP","M",28,2,30,"D",
"BIP","M",28,2,31,"D",
"BIP","M",28,2,32,"D",
"BIP","M",28,2,33,"D",
"BIP","M",28,2,34,"D",
"BIP","M",28,2,35,"D",
"BIP","M",28,2,36,"D",
"BIP","M",28,2,37,"D",
"BIP","M",28,2,38,"D",
"BIP","M",28,2,39,"D",
"BIP","M",28,2,40,"D",
"BIP","M",28,2,41,"D",
"BIP","M",28,2,42,"D",
"BIP","M",28,2,43,"D",
"BIP","M",28,2,44,"D",
"BIP","M",28,2,45,"D",
"BIP","M",28,2,46,"D",
"BIP","M",28,2,47,"D",
"BIP","M",28,2,48,"D",
"BIP","M",28,2,49,"D",
"BIP","M",28,2,50,"D",
"BIP","M",28,3,1,"H",
"BIP","M",28,3,2,"H",
"BIP","M",28,3,3,"H",
"BIP","M",28,3,4,"H",
"BIP","M",28,3,5,"H",
"BIP","M",28,3,6,"H",
"BIP","M",28,3,7,"H",
"BIP","M",28,3,8,"H",
"BIP","M",28,3,9,"H",
"BIP","M",28,3,10,"H",
"BIP","M",28,3,11,"H",
"BIP","M",28,3,12,"H",
"BIP","M",28,3,13,"H",
"BIP","M",28,3,14,"H",
"BIP","M",28,3,15,"H",
"BIP","M",28,3,16,"H",
"BIP","M",28,3,17,"H",
"BIP","M",28,3,18,"D",
"BIP","M",28,3,19,"D",
"BIP","M",28,3,20,"D",
"BIP","M",28,3,21,"D",
"BIP","M",28,3,22,"D",
"BIP","M",28,3,23,"D",
"BIP","M",28,3,24,"D",
"BIP","M",28,3,25,"D",
"BIP","M",28,3,26,"D",
"BIP","M",28,3,27,"D",
"BIP","M",28,3,28,"D",
"BIP","M",28,3,29,"D",
"BIP","M",28,3,30,"D",
"BIP","M",28,3,31,"D",
"BIP","M",28,3,32,"D",
"BIP","M",28,3,33,"D",
"BIP","M",28,3,34,"D",
"BIP","M",28,3,35,"D",
"BIP","M",28,3,36,"D",
"BIP","M",28,3,37,"D",
"BIP","M",28,3,38,"D",
"BIP","M",28,3,39,"D",
"BIP","M",28,3,40,"D",
"BIP","M",28,3,41,"D",
"BIP","M",28,3,42,"D",
"BIP","M",28,3,43,"D",
"BIP","M",28,3,44,"D",
"BIP","M",28,3,45,"D",
"BIP","M",28,3,46,"D",
"BIP","M",28,3,47,"D",
"BIP","M",28,3,48,"D",
"BIP","M",28,3,49,"D",
"BIP","M",28,3,50,"D",
"BIP","M",28,9,1,"H",
"BIP","M",28,9,2,"H",
"BIP","M",28,9,3,"H",
"BIP","M",28,9,4,"H",
"BIP","M",28,9,5,"H",
"BIP","M",28,9,6,"H",
"BIP","M",28,9,7,"H",
"BIP","M",28,9,8,"H",
"BIP","M",28,9,9,"H",
"BIP","M",28,9,10,"H",
"BIP","M",28,9,11,"H",
"BIP","M",28,9,12,"H",
"BIP","M",28,9,13,"H",
"BIP","M",28,9,14,"H",
"BIP","M",28,9,15,"H",
"BIP","M",28,9,16,"H",
"BIP","M",28,9,17,"H",
"BIP","M",28,9,18,"H",
"BIP","M",28,9,19,"H",
"BIP","M",28,9,20,"H",
"BIP","M",28,9,21,"H",
"BIP","M",28,9,22,"H",
"BIP","M",28,9,23,"H",
"BIP","M",28,9,24,"H",
"BIP","M",28,9,25,"H",
"BIP","M",28,9,26,"H",
"BIP","M",28,9,27,"H",
"BIP","M",28,9,28,"H",
"BIP","M",28,9,29,"H",
"BIP","M",28,9,30,"H",
"BIP","M",28,9,31,"H",
"BIP","M",28,9,32,"H",
"BIP","M",28,9,33,"D",
"BIP","M",28,9,34,"D",
"BIP","M",28,9,35,"D",
"BIP","M",28,9,36,"D",
"BIP","M",28,9,37,"D",
"BIP","M",28,9,38,"D",
"BIP","M",28,9,39,"D",
"BIP","M",28,9,40,"D",
"BIP","M",28,9,41,"D",
"BIP","M",28,9,42,"D",
"BIP","M",28,9,43,"D",
"BIP","M",28,9,44,"D",
"BIP","M",28,9,45,"D",
"BIP","M",28,9,46,"D",
"BIP","M",28,9,47,"D",
"BIP","M",28,9,48,"D",
"BIP","M",28,9,49,"D",
"BIP","M",28,9,50,"D",
"BIP","M",28,10,1,"H",
"BIP","M",28,10,2,"H",
"BIP","M",28,10,3,"H",
"BIP","M",28,10,4,"H",
"BIP","M",28,10,5,"H",
"BIP","M",28,10,6,"H",
"BIP","M",28,10,7,"H",
"BIP","M",28,10,8,"H",
"BIP","M",28,10,9,"H",
"BIP","M",28,10,10,"H",
"BIP","M",28,10,11,"H",
"BIP","M",28,10,12,"H",
"BIP","M",28,10,13,"H",
"BIP","M",28,10,14,"H",
"BIP","M",28,10,15,"H",
"BIP","M",28,10,16,"H",
"BIP","M",28,10,17,"H",
"BIP","M",28,10,18,"H",
"BIP","M",28,10,19,"H",
"BIP","M",28,10,20,"H",
"BIP","M",28,10,21,"H",
"BIP","M",28,10,22,"H",
"BIP","M",28,10,23,"H",
"BIP","M",28,10,24,"H",
"BIP","M",28,10,25,"H",
"BIP","M",28,10,26,"H",
"BIP","M",28,10,27,"H",
"BIP","M",28,10,28,"H",
"BIP","M",28,10,29,"H",
"BIP","M",28,10,30,"H",
"BIP","M",28,10,31,"H",
"BIP","M",28,10,32,"H",
"BIP","M",28,10,33,"H",
"BIP","M",28,10,34,"H",
"BIP","M",28,10,35,"H",
"BIP","M",28,10,36,"H",
"BIP","M",28,10,37,"H",
"BIP","M",28,10,38,"H",
"BIP","M",28,10,39,"H",
"BIP","M",28,10,40,"H",
"BIP","M",28,10,41,"H",
"BIP","M",28,10,42,"D",
"BIP","M",28,10,43,"D",
"BIP","M",28,10,44,"D",
"BIP","M",28,10,45,"D",
"BIP","M",28,10,46,"D",
"BIP","M",28,10,47,"D",
"BIP","M",28,10,48,"D",
"BIP","M",28,10,49,"D",
"BIP","M",28,10,50,"D",
"BIP","M",28,11,1,"H",
"BIP","M",28,11,2,"H",
"BIP","M",28,11,3,"H",
"BIP","M",28,11,4,"H",
"BIP","M",28,11,5,"H",
"BIP","M",28,11,6,"H",
"BIP","M",28,11,7,"H",
"BIP","M",28,11,8,"H",
"BIP","M",28,11,9,"H",
"BIP","M",28,11,10,"H",
"BIP","M",28,11,11,"H",
"BIP","M",28,11,12,"H",
"BIP","M",28,11,13,"H",
"BIP","M",28,11,14,"H",
"BIP","M",28,11,15,"H",
"BIP","M",28,11,16,"H",
"BIP","M",28,11,17,"H",
"BIP","M",28,11,18,"H",
"BIP","M",28,11,19,"H",
"BIP","M",28,11,20,"H",
"BIP","M",28,11,21,"H",
"BIP","M",28,11,22,"H",
"BIP","M",28,11,23,"H",
"BIP","M",28,11,24,"H",
"BIP","M",28,11,25,"H",
"BIP","M",28,11,26,"H",
"BIP","M",28,11,27,"H",
"BIP","M",28,11,28,"H",
"BIP","M",28,11,29,"H",
"BIP","M",28,11,30,"H",
"BIP","M",28,11,31,"H",
"BIP","M",28,11,32,"H",
"BIP","M",28,11,33,"H",
"BIP","M",28,11,34,"H",
"BIP","M",28,11,35,"H",
"BIP","M",28,11,36,"H",
"BIP","M",28,11,37,"H",
"BIP","M",28,11,38,"D",
"BIP","M",28,11,39,"D",
"BIP","M",28,11,40,"D",
"BIP","M",28,11,41,"D",
"BIP","M",28,11,42,"D",
"BIP","M",28,11,43,"D",
"BIP","M",28,11,44,"D",
"BIP","M",28,11,45,"D",
"BIP","M",28,11,46,"D",
"BIP","M",28,11,47,"D",
"BIP","M",28,11,48,"D",
"BIP","M",28,11,49,"D",
"BIP","M",28,11,50,"D",
"BIP","M",28,12,1,"H",
"BIP","M",28,12,2,"H",
"BIP","M",28,12,3,"H",
"BIP","M",28,12,4,"H",
"BIP","M",28,12,5,"H",
"BIP","M",28,12,6,"H",
"BIP","M",28,12,7,"H",
"BIP","M",28,12,8,"H",
"BIP","M",28,12,9,"H",
"BIP","M",28,12,10,"H",
"BIP","M",28,12,11,"H",
"BIP","M",28,12,12,"H",
"BIP","M",28,12,13,"H",
"BIP","M",28,12,14,"H",
"BIP","M",28,12,15,"H",
"BIP","M",28,12,16,"H",
"BIP","M",28,12,17,"H",
"BIP","M",28,12,18,"H",
"BIP","M",28,12,19,"H",
"BIP","M",28,12,20,"H",
"BIP","M",28,12,21,"H",
"BIP","M",28,12,22,"H",
"BIP","M",28,12,23,"H",
"BIP","M",28,12,24,"H",
"BIP","M",28,12,25,"H",
"BIP","M",28,12,26,"H",
"BIP","M",28,12,27,"H",
"BIP","M",28,12,28,"H",
"BIP","M",28,12,29,"H",
"BIP","M",28,12,30,"H",
"BIP","M",28,12,31,"H",
"BIP","M",28,12,32,"H",
"BIP","M",28,12,33,"H",
"BIP","M",28,12,34,"H",
"BIP","M",28,12,35,"H",
"BIP","M",28,12,36,"H",
"BIP","M",28,12,37,"H",
"BIP","M",28,12,38,"H",
"BIP","M",28,12,39,"H",
"BIP","M",28,12,40,"H",
"BIP","M",28,12,41,"H",
"BIP","M",28,12,42,"H",
"BIP","M",28,12,43,"H",
"BIP","M",28,12,44,"H",
"BIP","M",28,12,45,"H",
"BIP","M",28,12,46,"D",
"BIP","M",28,12,47,"D",
"BIP","M",28,12,48,"D",
"BIP","M",28,12,49,"D",
"BIP","M",28,12,50,"D",
"BIP","M",28,13,1,"H",
"BIP","M",28,13,2,"H",
"BIP","M",28,13,3,"H",
"BIP","M",28,13,4,"H",
"BIP","M",28,13,5,"H",
"BIP","M",28,13,6,"H",
"BIP","M",28,13,7,"H",
"BIP","M",28,13,8,"H",
"BIP","M",28,13,9,"H",
"BIP","M",28,13,10,"H",
"BIP","M",28,13,11,"H",
"BIP","M",28,13,12,"H",
"BIP","M",28,13,13,"H",
"BIP","M",28,13,14,"H",
"BIP","M",28,13,15,"H",
"BIP","M",28,13,16,"H",
"BIP","M",28,13,17,"H",
"BIP","M",28,13,18,"H",
"BIP","M",28,13,19,"H",
"BIP","M",28,13,20,"H",
"BIP","M",28,13,21,"H",
"BIP","M",28,13,22,"H",
"BIP","M",28,13,23,"H",
"BIP","M",28,13,24,"H",
"BIP","M",28,13,25,"H",
"BIP","M",28,13,26,"H",
"BIP","M",28,13,27,"D",
"BIP","M",28,13,28,"D",
"BIP","M",28,13,29,"D",
"BIP","M",28,13,30,"D",
"BIP","M",28,13,31,"D",
"BIP","M",28,13,32,"D",
"BIP","M",28,13,33,"D",
"BIP","M",28,13,34,"D",
"BIP","M",28,13,35,"D",
"BIP","M",28,13,36,"D",
"BIP","M",28,13,37,"D",
"BIP","M",28,13,38,"D",
"BIP","M",28,13,39,"D",
"BIP","M",28,13,40,"D",
"BIP","M",28,13,41,"D",
"BIP","M",28,13,42,"D",
"BIP","M",28,13,43,"D",
"BIP","M",28,13,44,"D",
"BIP","M",28,13,45,"D",
"BIP","M",28,13,46,"D",
"BIP","M",28,13,47,"D",
"BIP","M",28,13,48,"D",
"BIP","M",28,13,49,"D",
"BIP","M",28,13,50,"D",
"BIP","M",28,14,1,"H",
"BIP","M",28,14,2,"H",
"BIP","M",28,14,3,"H",
"BIP","M",28,14,4,"H",
"BIP","M",28,14,5,"H",
"BIP","M",28,14,6,"H",
"BIP","M",28,14,7,"H",
"BIP","M",28,14,8,"H",
"BIP","M",28,14,9,"H",
"BIP","M",28,14,10,"H",
"BIP","M",28,14,11,"H",
"BIP","M",28,14,12,"H",
"BIP","M",28,14,13,"H",
"BIP","M",28,14,14,"H",
"BIP","M",28,14,15,"H",
"BIP","M",28,14,16,"H",
"BIP","M",28,14,17,"H",
"BIP","M",28,14,18,"H",
"BIP","M",28,14,19,"H",
"BIP","M",28,14,20,"H",
"BIP","M",28,14,21,"H",
"BIP","M",28,14,22,"H",
"BIP","M",28,14,23,"H",
"BIP","M",28,14,24,"H",
"BIP","M",28,14,25,"H",
"BIP","M",28,14,26,"H",
"BIP","M",28,14,27,"H",
"BIP","M",28,14,28,"H",
"BIP","M",28,14,29,"H",
"BIP","M",28,14,30,"H",
"BIP","M",28,14,31,"H",
"BIP","M",28,14,32,"H",
"BIP","M",28,14,33,"H",
"BIP","M",28,14,34,"H",
"BIP","M",28,14,35,"H",
"BIP","M",28,14,36,"D",
"BIP","M",28,14,37,"D",
"BIP","M",28,14,38,"D",
"BIP","M",28,14,39,"D",
"BIP","M",28,14,40,"D",
"BIP","M",28,14,41,"D",
"BIP","M",28,14,42,"D",
"BIP","M",28,14,43,"D",
"BIP","M",28,14,44,"D",
"BIP","M",28,14,45,"D",
"BIP","M",28,14,46,"D",
"BIP","M",28,14,47,"D",
"BIP","M",28,14,48,"D",
"BIP","M",28,14,49,"D",
"BIP","M",28,14,50,"D",
"BIR","M",20,1,1,"P","ML"
"BIR","M",20,1,2,"P","ML"
"BIR","M",20,1,3,"P","ML"
"BIR","M",20,1,4,"P","ML"
"BIR","M",20,1,5,"P","MG"
"BIR","M",20,1,6,"D",
"BIR","M",20,1,7,"D",
"BIR","M",20,1,8,"D",
"BIR","M",20,1,9,"D",
"BIR","M",20,1,10,"D",
"BIR","M",20,1,11,"D",
"BIR","M",20,1,12,"D",
"BIR","M",20,1,13,"D",
"BIR","M",20,1,14,"D",
"BIR","M",20,1,15,"D",
"BIR","M",20,1,16,"D",
"BIR","M",20,1,17,"D",
"BIR","M",20,1,18,"D",
"BIR","M",20,1,19,"D",
"BIR","M",20,1,20,"D",
"BIR","M",20,1,21,"D",
"BIR","M",20,1,22,"D",
"BIR","M",20,1,23,"D",
"BIR","M",20,1,24,"D",
"BIR","M",20,1,25,"D",
"BIR","M",20,1,26,"D",
"BIR","M",20,1,27,"D",
"BIR","M",20,1,28,"D",
"BIR","M",20,1,29,"D",
"BIR","M",20,1,30,"D",
"BIR","M",20,1,31,"D",
"BIR","M",20,1,32,"D",
"BIR","M",20,1,33,"D",
"BIR","M",20,1,34,"D",
"BIR","M",20,1,35,"D",
"BIR","M",20,1,36,"D",
"BIR","M",20,1,37,"D",
"BIR","M",20,1,38,"D",
"BIR","M",20,1,39,"D",
"BIR","M",20,1,40,"D",
"BIR","M",20,1,41,"D",
"BIR","M",20,1,42,"D",
"BIR","M",20,1,43,"D",
"BIR","M",20,1,44,"D",
"BIR","M",20,1,45,"D",
"BIR","M",20,1,46,"D",
"BIR","M",20,1,47,"D",
"BIR","M",20,1,48,"D",
"BIR","M",20,1,49,"D",
"BIR","M",20,1,50,"D",
"BIR","M",20,2,1,"H",
"BIR","M",20,2,2,"H",
"BIR","M",20,2,3,"P","ML"
"BIR","M",20,2,4,"P","ML"
"BIR","M",20,2,5,"P","MG"
"BIR","M",20,2,6,"D",
"BIR","M",20,2,7,"D",
"BIR","M",20,2,8,"D",
"BIR","M",20,2,9,"D",
"BIR","M",20,2,10,"D",
"BIR","M",20,2,11,"D",
"BIR","M",20,2,12,"D",
"BIR","M",20,2,13,"D",
"BIR","M",20,2,14,"D",
"BIR","M",20,2,15,"D",
"BIR","M",20,2,16,"D",
"BIR","M",20,2,17,"D",
"BIR","M",20,2,18,"D",
"BIR","M",20,2,19,"D",
"BIR","M",20,2,20,"D",
"BIR","M",20,2,21,"D",
"BIR","M",20,2,22,"D",
"BIR","M",20,2,23,"D",
"BIR","M",20,2,24,"D",
"BIR","M",20,2,25,"D",
"BIR","M",20,2,26,"D",
"BIR","M",20,2,27,"D",
"BIR","M",20,2,28,"D",
"BIR","M",20,2,29,"D",
"BIR","M",20,2,30,"D",
"BIR","M",20,2,31,"D",
"BIR","M",20,2,32,"D",
"BIR","M",20,2,33,"D",
"BIR","M",20,2,34,"D",
"BIR","M",20,2,35,"D",
"BIR","M",20,2,36,"D",
"BIR","M",20,2,37,"D",
"BIR","M",20,2,38,"D",
"BIR","M",20,2,39,"D",
"BIR","M",20,2,40,"D",
"BIR","M",20,2,41,"D",
"BIR","M",20,2,42,"D",
"BIR","M",20,2,43,"D",
"BIR","M",20,2,44,"D",
"BIR","M",20,2,45,"D",
"BIR","M",20,2,46,"D",
"BIR","M",20,2,47,"D",
"BIR","M",20,2,48,"D",
"BIR","M",20,2,49,"D",
"BIR","M",20,2,50,"D",
"BIR","M",20,3,1,"H",
"BIR","M",20,3,2,"H",
"BIR","M",20,3,3,"P","ML"
"BIR","M",20,3,4,"P","ML"
"BIR","M",20,3,5,"P","ML"
"BIR","M",20,3,6,"P","ML"
"BIR","M",20,3,7,"P","ML"
"BIR","M",20,3,8,"P","ML"
"BIR","M",20,3,9,"P","ML"
"BIR","M",20,3,10,"P","ML"
"BIR","M",20,3,11,"P","ML"
"BIR","M",20,3,12,"P","ML"
"BIR","M",20,3,13,"P","ML"
"BIR","M",20,3,14,"P","MG"
"BIR","M",20,3,15,"P","MG"
"BIR","M",20,3,16,"P","MG"
"BIR","M",20,3,17,"D",
"BIR","M",20,3,18,"D",
"BIR","M",20,3,19,"D",
"BIR","M",20,3,20,"D",
"BIR","M",20,3,21,"D",
"BIR","M",20,3,22,"D",
"BIR","M",20,3,23,"D",
"BIR","M",20,3,24,"D",
"BIR","M",20,3,25,"D",
"BIR","M",20,3,26,"D",
"BIR","M",20,3,27,"D",
"BIR","M",20,3,28,"D",
"BIR","M",20,3,29,"D",
"BIR","M",20,3,30,"D",
"BIR","M",20,3,31,"D",
"BIR","M",20,3,32,"D",
"BIR","M",20,3,33,"D",
"BIR","M",20,3,34,"D",
"BIR","M",20,3,35,"D",
"BIR","M",20,3,36,"D",
"BIR","M",20,3,37,"D",
"BIR","M",20,3,38,"D",
"BIR","M",20,3,39,"D",
"BIR","M",20,3,40,"D",
"BIR","M",20,3,41,"D",
"BIR","M",20,3,42,"D",
"BIR","M",20,3,43,"D",
"BIR","M",20,3,44,"D",
"BIR","M",20,3,45,"D",
"BIR","M",20,3,46,"D",
"BIR","M",20,3,47,"D",
"BIR","M",20,3,48,"D",
"BIR","M",20,3,49,"D",
"BIR","M",20,3,50,"D",
"BIR","M",20,4,1,"H",
"BIR","M",20,4,2,"H",
"BIR","M",20,4,3,"P","ML"
"BIR","M",20,4,4,"P","ML"
"BIR","M",20,4,5,"P","ML"
"BIR","M",20,4,6,"P","ML"
"BIR","M",20,4,7,"P","ML"
"BIR","M",20,4,8,"P","ML"
"BIR","M",20,4,9,"P","ML"
"BIR","M",20,4,10,"P","ML"
"BIR","M",20,4,11,"P","ML"
"BIR","M",20,4,12,"P","ML"
"BIR","M",20,4,13,"P","ML"
"BIR","M",20,4,14,"P","ML"
"BIR","M",20,4,15,"P","MG"
"BIR","M",20,4,16,"P","MG"
"BIR","M",20,4,17,"D",
"BIR","M",20,4,18,"D",
"BIR","M",20,4,19,"D",
"BIR","M",20,4,20,"D",
"BIR","M",20,4,21,"D",
"BIR","M",20,4,22,"D",
"BIR","M",20,4,23,"D",
"BIR","M",20,4,24,"D",
"BIR","M",20,4,25,"D",
"BIR","M",20,4,26,"D",
"BIR","M",20,4,27,"D",
"BIR","M",20,4,28,"D",
"BIR","M",20,4,29,"D",
"BIR","M",20,4,30,"D",
"BIR","M",20,4,31,"D",
"BIR","M",20,4,32,"D",
"BIR","M",20,4,33,"D",
"BIR","M",20,4,34,"D",
"BIR","M",20,4,35,"D",
"BIR","M",20,4,36,"D",
"BIR","M",20,4,37,"D",
"BIR","M",20,4,38,"D",
"BIR","M",20,4,39,"D",
"BIR","M",20,4,40,"D",
"BIR","M",20,4,41,"D",
"BIR","M",20,4,42,"D",
"BIR","M",20,4,43,"D",
"BIR","M",20,4,44,"D",
"BIR","M",20,4,45,"D",
"BIR","M",20,4,46,"D",
"BIR","M",20,4,47,"D",
"BIR","M",20,4,48,"D",
"BIR","M",20,4,49,"D",
"BIR","M",20,4,50,"D",
"BIR","M",20,5,1,"H",
"BIR","M",20,5,2,"H",
"BIR","M",20,5,3,"H",
"BIR","M",20,5,4,"H",
"BIR","M",20,5,5,"P","MA"
"BIR","M",20,5,6,"P","MA"
"BIR","M",20,5,7,"P","MA"
"BIR","M",20,5,8,"P","ML"
"BIR","M",20,5,9,"P","ML"
"BIR","M",20,5,10,"P","ML"
"BIR","M",20,5,11,"P","ML"
"BIR","M",20,5,12,"P","ML"
"BIR","M",20,5,13,"P","ML"
"BIR","M",20,5,14,"P","ML"
"BIR","M",20,5,15,"P","ML"
"BIR","M",20,5,16,"P","ML"
"BIR","M",20,5,17,"P","MG"
"BIR","M",20,5,18,"P","MG"
"BIR","M",20,5,19,"P","MG"
"BIR","M",20,5,20,"P","MG"
"BIR","M",20,5,21,"P","MG"
"BIR","M",20,5,22,"D",
"BIR","M",20,5,23,"D",
"BIR","M",20,5,24,"D",
"BIR","M",20,5,25,"D",
"BIR","M",20,5,26,"D",
"BIR","M",20,5,27,"D",
"BIR","M",20,5,28,"D",
"BIR","M",20,5,29,"D",
"BIR","M",20,5,30,"D",
"BIR","M",20,5,31,"D",
"BIR","M",20,5,32,"D",
"BIR","M",20,5,33,"D",
"BIR","M",20,5,34,"D",
"BIR","M",20,5,35,"D",
"BIR","M",20,5,36,"D",
"BIR","M",20,5,37,"D",
"BIR","M",20,5,38,"D",
"BIR","M",20,5,39,"D",
"BIR","M",20,5,40,"D",
"BIR","M",20,5,41,"D",
"BIR","M",20,5,42,"D",
"BIR","M",20,5,43,"D",
"BIR","M",20,5,44,"D",
"BIR","M",20,5,45,"D",
"BIR","M",20,5,46,"D",
"BIR","M",20,5,47,"D",
"BIR","M",20,5,48,"D",
"BIR","M",20,5,49,"D",
"BIR","M",20,5,50,"D",
"BIR","M",20,6,1,"H",
"BIR","M",20,6,2,"H",
"BIR","M",20,6,3,"H",
"BIR","M",20,6,4,"H",
"BIR","M",20,6,5,"H",
"BIR","M",20,6,6,"H",
"BIR","M",20,6,7,"H",
"BIR","M",20,6,8,"H",
"BIR","M",20,6,9,"P","MA"
"BIR","M",20,6,10,"P","ML"
"BIR","M",20,6,11,"P","ML"
"BIR","M",20,6,12,"P","ML"
"BIR","M",20,6,13,"P","ML"
"BIR","M",20,6,14,"P","ML"
"BIR","M",20,6,15,"P","ML"
"BIR","M",20,6,16,"D",
"BIR","M",20,6,17,"D",
"BIR","M",20,6,18,"D",
"BIR","M",20,6,19,"D",
"BIR","M",20,6,20,"D",
"BIR","M",20,6,21,"D",
"BIR","M",20,6,22,"D",
"BIR","M",20,6,23,"D",
"BIR","M",20,6,24,"D",
"BIR","M",20,6,25,"D",
"BIR","M",20,6,26,"D",
"BIR","M",20,6,27,"D",
"BIR","M",20,6,28,"D",
"BIR","M",20,6,29,"D",
"BIR","M",20,6,30,"D",
